date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
11/20/2013,2014,0,,SAS,BOS,1708.1144,1437.2166,0.894264355,0.105735645,1709.9102,1435.4208,,,,,,,,,,,104,93,74,,
11/20/2013,2014,0,,PHO,SAC,1421.8263,1400.4928,0.667844421,0.332155579,1409.3815,1412.9376,,,,,,,,,,,106,113,12,,
11/20/2013,2014,0,,ORL,MIA,1351.0315,1698.4907,0.193958711,0.806041289,1344.2968,1705.2255,,,,,,,,,,,92,120,48,,
11/21/2013,2014,0,,OKC,LAC,1639.3856,1609.8114,0.678282285,0.321717715,1646.884,1602.313,,,,,,,,,,,105,91,92,,
11/21/2013,2014,0,,DEN,CHI,1571.4821,1558.5171,0.65707329,0.34292671,1578.0096,1551.9895,,,,,,,,,,,97,87,75,,
11/22/2013,2014,0,,MEM,SAS,1592.4026,1709.9102,0.474825842,0.525174158,1579.2362,1723.0765,,,,,,,,,,,86,102,96,,
11/22/2013,2014,0,,CHO,PHO,1376.3958,1409.3815,0.595262872,0.404737128,1365.8127,1419.9645,,,,,,,,,,,91,98,8,,
11/22/2013,2014,0,,TOR,WAS,1492.6174,1455.765,0.687355688,0.312644312,1497.7344,1450.6481,,,,,,,,,,,96,88,34,,
11/22/2013,2014,0,,MIN,BRK,1520.0134,1478.8004,0.692724444,0.307275556,1532.0867,1466.7272,,,,,,,,,,,111,81,46,,
11/22/2013,2014,0,,BOS,IND,1435.4208,1625.3394,0.373410547,0.626589453,1426.0408,1634.7194,,,,,,,,,,,82,97,57,,
11/22/2013,2014,0,,POR,CHI,1530.8572,1551.9895,0.611589605,0.388410395,1534.9424,1547.9043,,,,,,,,,,,98,95,65,,
11/22/2013,2014,0,,LAL,GSW,1475.4001,1595.3477,0.471324597,0.528675403,1484.4397,1586.3081,,,,,,,,,,,102,95,61,,
11/22/2013,2014,0,,DAL,UTA,1554.3766,1423.903,0.790296355,0.209703645,1558.0514,1420.2281,,,,,,,,,,,103,93,40,,
11/22/2013,2014,0,,PHI,MIL,1409.7467,1407.337,0.643254458,0.356745542,1415.7341,1401.3496,,,,,,,,,,,115,107,11,,
11/22/2013,2014,0,,NOP,CLE,1446.2991,1353.9167,0.751651935,0.248348065,1449.0214,1351.1945,,,,,,,,,,,104,100,9,,
11/22/2013,2014,0,,DET,ATL,1410.8046,1523.156,0.482232391,0.517767609,1402.7701,1531.1904,,,,,,,,,,,89,96,30,,
11/23/2013,2014,0,,SAS,CLE,1723.0765,1351.1945,0.937985784,0.062014216,1725.0453,1349.2257,,,,,,,,,,,126,96,53,,
11/23/2013,2014,0,,GSW,POR,1586.3081,1534.9424,0.705022578,0.294977422,1567.6399,1553.6106,,,,,,,,,,,101,113,73,,
11/23/2013,2014,0,,IND,PHI,1634.7194,1415.7341,0.862501869,0.137498131,1636.7085,1413.745,,,,,,,,,,,106,98,54,,
11/23/2013,2014,0,,DEN,DAL,1578.0096,1558.0514,0.666085909,0.333914091,1580.954,1555.1071,,,,,,,,,,,102,100,76,,
11/23/2013,2014,0,,MIL,CHO,1401.3496,1365.8127,0.685726043,0.314273957,1372.7042,1394.4581,,,,,,,,,,,72,96,6,,
11/23/2013,2014,0,,MIA,ORL,1705.2255,1344.2968,0.934215254,0.065784746,1705.6899,1343.8323,,,,,,,,,,,101,99,47,,
11/23/2013,2014,0,,HOU,MIN,1570.9442,1532.0867,0.689830721,0.310169279,1577.092,1525.9388,,,,,,,,,,,112,101,70,,
11/23/2013,2014,0,,LAC,SAC,1602.313,1412.9376,0.841012201,0.158987799,1603.3566,1411.894,,,,,,,,,,,103,102,47,,
11/23/2013,2014,0,,ATL,BOS,1531.1904,1426.0408,0.765116062,0.234883938,1515.7893,1441.4419,,,,,,,,,,,87,94,36,,
11/23/2013,2014,0,,WAS,NYK,1450.6481,1491.7687,0.583932302,0.416067698,1458.3835,1484.0332,,,,,,,,,,,98,89,33,,
11/24/2013,2014,0,,BRK,DET,1466.7272,1402.7701,0.719869209,0.280130791,1447.4449,1422.0524,,,,,,,,,,,97,109,19,,
11/24/2013,2014,0,,OKC,UTA,1646.884,1420.2281,0.867655057,0.132344943,1650.5586,1416.5536,,,,,,,,,,,95,73,58,,
11/24/2013,2014,0,,ORL,PHO,1343.8323,1419.9645,0.534294594,0.465705406,1333.9414,1429.8553,,,,,,,,,,,96,104,6,,
11/24/2013,2014,0,,LAL,SAC,1484.4397,1411.894,0.72972995,0.27027005,1490.5487,1405.785,,,,,,,,,,,100,86,23,,
11/24/2013,2014,0,,LAC,CHI,1603.3566,1547.9043,0.709891134,0.290108866,1617.0409,1534.22,,,,,,,,,,,121,82,79,,
11/25/2013,2014,0,,SAS,NOP,1725.0453,1449.0214,0.897022236,0.102977764,1727.5481,1446.5186,,,,,,,,,,,112,93,79,,
11/25/2013,2014,0,,MEM,HOU,1579.2362,1577.092,0.64290366,0.35709634,1567.4564,1588.8718,,,,,,,,,,,86,93,80,,
11/25/2013,2014,0,,DAL,DEN,1555.1071,1580.954,0.605123511,0.394876489,1538.5596,1597.5015,,,,,,,,,,,96,110,76,,
11/25/2013,2014,0,,UTA,CHI,1416.5536,1534.22,0.474597895,0.525402105,1424.7957,1525.9779,,,,,,,,,,,89,83,34,,
11/25/2013,2014,0,,POR,NYK,1553.6106,1484.0332,0.726346802,0.273653198,1558.9172,1478.7266,,,,,,,,,,,102,91,54,,
11/25/2013,2014,0,,DET,MIL,1422.0524,1372.7042,0.702601597,0.297398403,1430.4514,1364.3052,,,,,,,,,,,113,94,9,,
11/25/2013,2014,0,,MIA,PHO,1705.6899,1429.8553,0.896921533,0.103078467,1707.8239,1427.7214,,,,,,,,,,,107,92,72,,
11/25/2013,2014,0,,IND,MIN,1636.7085,1525.9388,0.770880192,0.229119808,1641.7518,1520.8955,,,,,,,,,,,98,84,80,,
11/25/2013,2014,0,,CHO,BOS,1394.4581,1441.4419,0.575709732,0.424290268,1381.98,1453.92,,,,,,,,,,,86,96,13,,
11/26/2013,2014,0,,WAS,LAL,1458.3835,1490.5487,0.59640029,0.40359971,1463.7717,1485.1605,,,,,,,,,,,116,111,34,,
11/26/2013,2014,0,,TOR,BRK,1497.7344,1447.4449,0.703732574,0.296267426,1490.0043,1455.175,,,,,,,,,,,100,102,33,,
11/26/2013,2014,0,,ATL,ORL,1515.7893,1333.9414,0.835132315,0.164867685,1484.2019,1365.5288,,,,,,,,,,,92,109,14,,
11/26/2013,2014,0,,NOP,GSW,1446.5186,1567.6399,0.469641395,0.530358605,1442.7852,1571.3733,,,,,,,,,,,101,102,48,,
11/27/2013,2014,0,,CHO,IND,1381.98,1641.7518,0.285014866,0.714985134,1372.29,1651.4418,,,,,,,,,,,74,99,46,,
11/27/2013,2014,0,,DAL,GSW,1538.5596,1571.3733,0.595501392,0.404498608,1543.415,1566.5178,,,,,,,,,,,103,99,71,,
11/27/2013,2014,0,,PHO,POR,1427.7214,1558.9172,0.455225894,0.544774106,1442.0935,1544.5452,,,,,,,,,,,120,106,42,,
11/27/2013,2014,0,,DET,CHI,1430.4514,1525.9779,0.506437528,0.493562472,1413.8007,1542.6287,,,,,,,,,,,79,99,36,,
11/27/2013,2014,0,,MIL,WAS,1364.3052,1463.7717,0.500767768,0.499232232,1355.208,1472.8689,,,,,,,,,,,92,100,12,,
11/27/2013,2014,0,,OKC,SAS,1650.5586,1727.5481,0.533066439,0.466933561,1657.6494,1720.4573,,,,,,,,,,,94,88,99,,
11/27/2013,2014,0,,ORL,PHI,1365.5288,1413.745,0.573975906,0.426024094,1374.5378,1404.736,,,,,,,,,,,105,94,7,,
11/27/2013,2014,0,,CLE,MIA,1349.2257,1707.8239,0.184130315,0.815869685,1345.8657,1711.1838,,,,,,,,,,,84,95,49,,
11/27/2013,2014,0,,MIN,DEN,1520.8955,1597.5015,0.533615885,0.466384115,1511.7458,1606.6511,,,,,,,,,,,110,117,73,,
11/27/2013,2014,0,,LAC,NYK,1617.0409,1478.7266,0.797678463,0.202321537,1621.205,1474.5625,,,,,,,,,,,93,80,67,,
11/27/2013,2014,0,,BRK,LAL,1455.175,1485.1605,0.599416839,0.400583161,1446.2378,1494.0978,,,,,,,,,,,94,99,32,,
11/27/2013,2014,0,,BOS,MEM,1453.92,1567.4564,0.480529405,0.519470595,1445.9215,1575.455,,,,,,,,,,,93,100,50,,
11/27/2013,2014,0,,HOU,ATL,1588.8718,1484.2019,0.764619443,0.235380557,1597.5017,1475.572,,,,,,,,,,,113,84,62,,
11/29/2013,2014,0,,ORL,SAS,1374.5378,1720.4573,0.195348136,0.804651864,1369.5656,1725.4296,,,,,,,,,,,91,109,59,,
11/29/2013,2014,0,,DET,LAL,1413.8007,1494.0978,0.528324395,0.471675605,1407.011,1500.8875,,,,,,,,,,,102,106,25,,
11/29/2013,2014,0,,UTA,PHO,1424.7957,1442.0935,0.616819938,0.383180062,1410.2491,1456.64,,,,,,,,,,,101,112,18,,
11/29/2013,2014,0,,OKC,GSW,1657.6494,1566.5178,0.750305434,0.249694566,1659.4001,1564.7671,,,,,,,,,,,113,112,89,,
11/29/2013,2014,0,,TOR,MIA,1490.0043,1711.1838,0.332352258,0.667647742,1484.9065,1716.2816,,,,,,,,,,,83,90,85,,
11/29/2013,2014,0,,PHI,NOP,1404.736,1442.7852,0.588221373,0.411778627,1387.3344,1460.1868,,,,,,,,,,,105,121,15,,
11/29/2013,2014,0,,HOU,BRK,1597.5017,1446.2378,0.809442427,0.190557573,1602.5181,1441.2214,,,,,,,,,,,114,95,54,,
11/29/2013,2014,0,,BOS,CLE,1445.9215,1345.8657,0.759805553,0.240194447,1451.9872,1339.8,,,,,,,,,,,103,86,8,,
11/29/2013,2014,0,,DEN,NYK,1606.6511,1474.5625,0.791832919,0.208167081,1608.3478,1472.8658,,,,,,,,,,,97,95,64,,
11/29/2013,2014,0,,CHO,MIL,1372.29,1355.208,0.662393365,0.337606635,1380.9696,1346.5284,,,,,,,,,,,92,76,3,,
11/29/2013,2014,0,,ATL,DAL,1475.572,1543.415,0.546145949,0.453854051,1479.1489,1539.8381,,,,,,,,,,,88,87,50,,
11/29/2013,2014,0,,SAC,LAC,1405.785,1621.205,0.339749455,0.660250545,1400.9749,1626.0151,,,,,,,,,,,98,104,49,,
11/29/2013,2014,0,,IND,WAS,1651.4418,1472.8689,0.832520169,0.167479831,1655.9286,1468.3821,,,,,,,,,,,93,73,72,,
11/30/2013,2014,0,,MIL,BOS,1346.5284,1451.9872,0.492144802,0.507855198,1355.1108,1443.4048,,,,,,,,,,,92,85,9,,
11/30/2013,2014,0,,SAS,HOU,1725.4296,1602.5181,0.782990893,0.217009107,1710.6921,1617.2555,,,,,,,,,,,106,112,97,,
11/30/2013,2014,0,,WAS,ATL,1468.3821,1479.1489,0.625665849,0.374334151,1474.2607,1473.2703,,,,,,,,,,,108,101,34,,
11/30/2013,2014,0,,CLE,CHI,1339.8,1542.6287,0.356192242,0.643807758,1348.6733,1533.7554,,,,,,,,,,,97,93,19,,
11/30/2013,2014,0,,PHO,UTA,1456.64,1410.2491,0.69903225,0.30096775,1442.2628,1424.6263,,,,,,,,,,,104,112,18,,
11/30/2013,2014,0,,DAL,MIN,1539.8381,1511.7458,0.676417974,0.323582026,1528.1826,1523.4014,,,,,,,,,,,106,112,58,,
11/30/2013,2014,0,,MEM,BRK,1575.455,1441.2214,0.793860886,0.206139114,1556.4365,1460.2399,,,,,,,,,,,88,97,48,,
12/1/2013,2014,0,,LAC,IND,1626.0151,1655.9286,0.599516355,0.400483645,1617.0759,1664.8678,,,,,,,,,,,100,105,95,,
12/1/2013,2014,0,,SAC,GSW,1400.9749,1564.7671,0.409213561,0.590786439,1397.2123,1568.5297,,,,,,,,,,,113,115,36,,
12/1/2013,2014,0,,LAL,POR,1500.8875,1544.5452,0.580379715,0.419620285,1491.4879,1553.9447,,,,,,,,,,,108,114,56,,
12/1/2013,2014,0,,NYK,NOP,1472.8658,1460.1868,0.656702225,0.343297775,1463.7365,1469.3162,,,,,,,,,,,99,103,31,,
12/1/2013,2014,0,,DET,PHI,1407.011,1387.3344,0.665725272,0.334274728,1415.2255,1379.1199,,,,,,,,,,,115,100,9,,
12/1/2013,2014,0,,MIA,CHO,1716.2816,1380.9696,0.92455142,0.07544858,1716.734,1380.5172,,,,,,,,,,,99,98,60,,
12/1/2013,2014,0,,TOR,DEN,1484.9065,1608.3478,0.466316353,0.533683647,1473.1321,1620.1222,,,,,,,,,,,98,112,66,,
12/1/2013,2014,0,,OKC,MIN,1659.4001,1523.4014,0.795518683,0.204481317,1662.9701,1519.8314,,,,,,,,,,,113,103,83,,
12/2/2013,2014,0,,WAS,ORL,1474.2607,1369.5656,0.76464555,0.23535445,1480.421,1363.4053,,,,,,,,,,,98,80,14,,
12/2/2013,2014,0,,SAS,ATL,1710.6921,1473.2703,0.874610748,0.125389252,1711.6464,1472.316,,,,,,,,,,,102,100,81,,
12/2/2013,2014,0,,UTA,HOU,1424.6263,1617.2555,0.369766995,0.630233005,1435.1533,1606.7285,,,,,,,,,,,109,103,53,,
12/2/2013,2014,0,,CHI,NOP,1533.7554,1469.3162,0.720428505,0.279571495,1524.4799,1478.5917,,,,,,,,,,,128,131,46,,
12/2/2013,2014,0,,POR,IND,1553.9447,1664.8678,0.484285573,0.515714427,1560.5254,1658.2871,,,,,,,,,,,106,102,88,,
12/3/2013,2014,0,,MEM,PHO,1556.4365,1442.2628,0.774322755,0.225677245,1562.5278,1436.1715,,,,,,,,,,,110,91,45,,
12/3/2013,2014,0,,MIA,DET,1716.734,1415.2255,0.909806019,0.090193981,1688.9154,1443.0441,,,,,,,,,,,97,107,70,,
12/3/2013,2014,0,,SAC,OKC,1397.2123,1662.9701,0.278045249,0.721954751,1394.84,1665.3424,,,,,,,,,,,95,97,55,,
12/3/2013,2014,0,,DAL,CHO,1528.1826,1380.5172,0.806226793,0.193773207,1530.9038,1377.796,,,,,,,,,,,89,82,25,,
12/3/2013,2014,0,,GSW,TOR,1568.5297,1473.1321,0.754877797,0.245122203,1572.6565,1469.0052,,,,,,,,,,,112,103,55,,
12/3/2013,2014,0,,BOS,MIL,1443.4048,1355.1108,0.747232709,0.252767291,1447.3938,1351.1218,,,,,,,,,,,108,100,9,,
12/3/2013,2014,0,,BRK,DEN,1460.2399,1620.1222,0.414665762,0.585334238,1445.502,1634.8601,,,,,,,,,,,87,111,63,,
12/3/2013,2014,0,,PHI,ORL,1379.1199,1363.4053,0.660630855,0.339369145,1381.6309,1360.8943,,,,,,,,,,,126,125,4,,
12/4/2013,2014,0,,NOP,DAL,1478.5917,1530.9038,0.568200655,0.431799345,1471.9865,1537.509,,,,,,,,,,,97,100,48,,
12/4/2013,2014,0,,ATL,LAC,1472.316,1617.0759,0.435939339,0.564060661,1484.4579,1604.9341,,,,,,,,,,,107,97,65,,
12/4/2013,2014,0,,POR,OKC,1560.5254,1665.3424,0.493068224,0.506931776,1569.0878,1656.78,,,,,,,,,,,111,104,89,,
12/4/2013,2014,0,,UTA,IND,1435.1533,1658.2871,0.329860706,0.670139294,1429.3075,1664.1329,,,,,,,,,,,86,95,64,,
12/4/2013,2014,0,,HOU,PHO,1606.7285,1436.1715,0.825987325,0.174012675,1586.2065,1456.6935,,,,,,,,,,,88,97,54,,
12/4/2013,2014,0,,CLE,DEN,1348.6733,1634.8601,0.255065223,0.744934777,1366.8405,1616.693,,,,,,,,,,,98,88,36,,
12/4/2013,2014,0,,MIL,DET,1351.1218,1443.0441,0.511622651,0.488377349,1342.4575,1451.7084,,,,,,,,,,,98,105,8,,
12/5/2013,2014,0,,BRK,NYK,1445.502,1463.7365,0.615544703,0.384455297,1416.7002,1492.5382,,,,,,,,,,,83,113,26,,
12/5/2013,2014,0,,MEM,LAC,1562.5278,1604.9341,0.582133059,0.417866941,1542.5356,1624.9263,,,,,,,,,,,81,101,82,,
12/5/2013,2014,0,,CHI,MIA,1524.4799,1688.9154,0.408318602,0.591681398,1544.9171,1668.4781,,,,,,,,,,,107,87,87,,
12/6/2013,2014,0,,POR,UTA,1569.0878,1429.3075,0.799036987,0.200963013,1576.8169,1421.5784,,,,,,,,,,,130,98,44,,
12/6/2013,2014,0,,PHO,TOR,1456.6935,1469.0052,0.623580682,0.376419318,1463.5411,1462.1576,,,,,,,,,,,106,97,29,,
12/6/2013,2014,0,,NOP,OKC,1471.9865,1656.78,0.380338758,0.619661242,1462.8243,1665.9421,,,,,,,,,,,95,109,73,,
12/6/2013,2014,0,,BOS,DEN,1447.3938,1616.693,0.401572267,0.598427733,1458.8982,1605.1886,,,,,,,,,,,106,98,59,,
12/6/2013,2014,0,,HOU,GSW,1586.2065,1572.6565,0.657831687,0.342168313,1597.1915,1561.6715,,,,,,,,,,,105,83,80,,
12/6/2013,2014,0,,SAC,LAL,1394.84,1491.4879,0.50482391,0.49517609,1387.0116,1499.3163,,,,,,,,,,,100,106,21,,
12/6/2013,2014,0,,ATL,CLE,1484.4579,1366.8405,0.77776801,0.22223199,1490.4421,1360.8562,,,,,,,,,,,108,89,15,,
12/6/2013,2014,0,,WAS,MIL,1480.421,1342.4575,0.797352366,0.202647634,1467.9641,1354.9144,,,,,,,,,,,105,109,11,,
12/6/2013,2014,0,,CHO,PHI,1377.796,1381.6309,0.63496365,0.36503635,1387.7258,1371.701,,,,,,,,,,,105,88,5,,
12/6/2013,2014,0,,NYK,ORL,1492.5382,1360.8943,0.791410646,0.208589354,1501.6931,1351.7394,,,,,,,,,,,121,83,15,,
12/7/2013,2014,0,,CHI,DET,1544.9171,1451.7084,0.752538786,0.247461214,1518.8411,1477.7844,,,,,,,,,,,75,92,45,,
12/7/2013,2014,0,,SAS,IND,1711.6464,1664.1329,0.700390057,0.299609943,1694.1581,1681.6212,,,,,,,,,,,100,111,99,,
12/7/2013,2014,0,,POR,DAL,1576.8169,1537.509,0.690385195,0.309614805,1569.3083,1545.0176,,,,,,,,,,,106,108,72,,
12/7/2013,2014,0,,PHI,DEN,1371.701,1605.1886,0.316821771,0.683178229,1365.397,1611.4927,,,,,,,,,,,92,103,37,,
12/7/2013,2014,0,,CLE,LAC,1360.8562,1624.9263,0.279999636,0.720000364,1373.6737,1612.1088,,,,,,,,,,,88,82,38,,
12/7/2013,2014,0,,MEM,GSW,1542.5356,1561.6715,0.614316025,0.385683975,1516.6342,1587.573,,,,,,,,,,,82,108,70,,
12/7/2013,2014,0,,MIL,BRK,1354.9144,1416.7002,0.554773954,0.445226046,1344.5228,1427.0918,,,,,,,,,,,82,90,6,,
12/7/2013,2014,0,,MIN,MIA,1519.8314,1668.4781,0.430445706,0.569554294,1505.788,1682.5216,,,,,,,,,,,82,103,84,,
12/7/2013,2014,0,,UTA,SAC,1421.5784,1387.0116,0.684521338,0.315478662,1405.6571,1402.9329,,,,,,,,,,,102,112,10,,
12/8/2013,2014,0,,OKC,IND,1665.9421,1681.6212,0.619019862,0.380980138,1679.2347,1668.3286,,,,,,,,,,,118,94,98,,
12/8/2013,2014,0,,HOU,ORL,1597.1915,1351.7394,0.879593054,0.120406946,1599.1495,1349.7814,,,,,,,,,,,98,88,30,,
12/8/2013,2014,0,,NYK,BOS,1501.6931,1458.8982,0.694659345,0.305340655,1458.5228,1502.0685,,,,,,,,,,,73,114,37,,
12/8/2013,2014,0,,DET,MIA,1477.7844,1682.5216,0.353676891,0.646323109,1468.9973,1691.3087,,,,,,,,,,,95,110,78,,
12/8/2013,2014,0,,LAL,TOR,1499.3163,1462.1576,0.687734472,0.312265528,1481.3384,1480.1355,,,,,,,,,,,94,106,37,,
12/9/2013,2014,0,,CHO,GSW,1387.7258,1587.573,0.360137666,0.639862334,1396.5219,1578.777,,,,,,,,,,,115,111,37,,
12/9/2013,2014,0,,MEM,ORL,1516.6342,1349.7814,0.822901174,0.177098826,1519.4753,1346.9402,,,,,,,,,,,94,85,17,,
12/9/2013,2014,0,,WAS,DEN,1467.9641,1611.4927,0.43768302,0.56231698,1464.545,1614.9117,,,,,,,,,,,74,75,63,,
12/9/2013,2014,0,,PHI,LAC,1365.397,1612.1088,0.300579258,0.699420742,1359.4728,1618.033,,,,,,,,,,,83,94,36,,
12/9/2013,2014,0,,UTA,POR,1405.6571,1569.3083,0.409409801,0.590590199,1397.0776,1577.8878,,,,,,,,,,,94,105,38,,
12/9/2013,2014,0,,SAC,DAL,1402.9329,1545.0176,0.439729729,0.560270271,1418.5448,1529.4056,,,,,,,,,,,112,97,33,,
12/10/2013,2014,0,,LAL,PHO,1481.3384,1463.5411,0.66331356,0.33668644,1470.0126,1474.8669,,,,,,,,,,,108,114,34,,
12/10/2013,2014,0,,CLE,NYK,1373.6737,1458.5228,0.521790087,0.478209913,1386.3962,1445.8003,,,,,,,,,,,109,94,13,,
12/10/2013,2014,0,,ATL,OKC,1490.4421,1679.2347,0.374928362,0.625071638,1483.6272,1686.0497,,,,,,,,,,,92,101,80,,
12/10/2013,2014,0,,IND,MIA,1668.3286,1691.3087,0.60905988,0.39094012,1674.0238,1685.6135,,,,,,,,,,,90,84,99,,
12/10/2013,2014,0,,TOR,SAS,1480.1355,1694.1581,0.34155622,0.65844378,1472.4651,1701.8285,,,,,,,,,,,103,116,80,,
12/10/2013,2014,0,,CHI,MIL,1518.8411,1344.5228,0.829077453,0.170922547,1505.4059,1357.958,,,,,,,,,,,74,78,16,,
12/10/2013,2014,0,,BRK,BOS,1427.0918,1502.0685,0.535949285,0.464050715,1435.3529,1493.8074,,,,,,,,,,,104,96,30,,
12/10/2013,2014,0,,DET,MIN,1468.9973,1505.788,0.589974988,0.410025012,1443.8185,1530.9668,,,,,,,,,,,94,121,40,,
12/11/2013,2014,0,,GSW,DAL,1578.777,1529.4056,0.702629502,0.297370498,1581.344,1526.8386,,,,,,,,,,,95,93,71,,
12/11/2013,2014,0,,CHO,ORL,1396.5219,1346.9402,0.702882381,0.297117619,1380.9784,1362.4836,,,,,,,,,,,83,92,4,,
12/11/2013,2014,0,,NOP,DET,1462.8243,1443.8185,0.664865418,0.335134582,1467.1312,1439.5116,,,,,,,,,,,111,106,26,,
12/11/2013,2014,0,,SAC,UTA,1418.5448,1397.0776,0.668015126,0.331984874,1393.4652,1422.1572,,,,,,,,,,,101,122,11,,
12/11/2013,2014,0,,NYK,CHI,1445.8003,1505.4059,0.557871691,0.442128309,1451.8284,1499.3778,,,,,,,,,,,83,78,35,,
12/11/2013,2014,0,,BOS,LAC,1493.8074,1618.033,0.46519295,0.53480705,1485.5208,1626.3196,,,,,,,,,,,88,96,71,,
12/11/2013,2014,0,,MEM,OKC,1519.4753,1686.0497,0.405347361,0.594652639,1508.6544,1696.8706,,,,,,,,,,,100,116,86,,
12/11/2013,2014,0,,MIL,SAS,1357.958,1701.8285,0.197208823,0.802791177,1350.394,1709.3925,,,,,,,,,,,77,109,51,,
12/11/2013,2014,0,,MIN,PHI,1530.9668,1359.4728,0.826761226,0.173238774,1533.3615,1357.0781,,,,,,,,,,,106,99,21,,
12/12/2013,2014,0,,POR,HOU,1577.8878,1599.1495,0.611412644,0.388587356,1584.0386,1592.9988,,,,,,,,,,,111,104,83,,
12/12/2013,2014,0,,BRK,LAC,1435.3529,1626.3196,0.371999975,0.628000025,1448.5381,1613.1344,,,,,,,,,,,102,93,57,,
12/13/2013,2014,0,,ATL,WAS,1483.6272,1464.545,0.664963405,0.335036595,1486.5833,1461.589,,,,,,,,,,,101,99,34,,
12/13/2013,2014,0,,TOR,PHI,1472.4651,1357.0781,0.775540904,0.224459096,1475.9419,1353.6013,,,,,,,,,,,108,100,12,,
12/13/2013,2014,0,,NOP,MEM,1467.1312,1508.6544,0.583369131,0.416630869,1473.2866,1502.499,,,,,,,,,,,104,98,40,,
12/13/2013,2014,0,,BOS,NYK,1485.5208,1451.8284,0.683433346,0.316566654,1489.1381,1448.2111,,,,,,,,,,,90,86,32,,
12/13/2013,2014,0,,PHO,SAC,1474.8669,1393.4652,0.739665772,0.260334228,1479.2927,1389.0394,,,,,,,,,,,116,107,18,,
12/13/2013,2014,0,,DEN,UTA,1614.9117,1422.1572,0.843595877,0.156404123,1592.0481,1445.0209,,,,,,,,,,,93,103,52,,
12/13/2013,2014,0,,ORL,CLE,1362.4836,1386.3962,0.607781005,0.392218995,1349.8846,1398.9952,,,,,,,,,,,100,109,5,,
12/13/2013,2014,0,,MIL,CHI,1350.394,1499.3778,0.429970033,0.570029967,1347.0493,1502.7225,,,,,,,,,,,90,91,14,,
12/13/2013,2014,0,,SAS,MIN,1709.3925,1533.3615,0.830470037,0.169529963,1711.7289,1531.025,,,,,,,,,,,117,110,91,,
12/13/2013,2014,0,,GSW,HOU,1581.344,1592.9988,0.624467871,0.375532129,1572.8446,1601.4982,,,,,,,,,,,112,116,83,,
12/13/2013,2014,0,,DET,BRK,1439.5116,1448.5381,0.628009169,0.371990831,1443.8976,1444.1521,,,,,,,,,,,103,99,22,,
12/13/2013,2014,0,,IND,CHO,1674.0238,1380.9784,0.905727691,0.094272309,1675.0332,1379.969,,,,,,,,,,,99,94,52,,
12/13/2013,2014,0,,OKC,LAL,1696.8706,1470.0126,0.86778859,0.13221141,1700.8893,1465.9939,,,,,,,,,,,122,97,79,,
12/14/2013,2014,0,,UTA,SAS,1445.0209,1711.7289,0.276948599,0.723051401,1438.1501,1718.5996,,,,,,,,,,,84,100,76,,
12/14/2013,2014,0,,WAS,LAC,1461.589,1613.1344,0.426359704,0.573640296,1450.0757,1624.6477,,,,,,,,,,,97,113,62,,
12/14/2013,2014,0,,PHI,POR,1353.6013,1584.0386,0.320634494,0.679365506,1339.6879,1597.952,,,,,,,,,,,105,139,28,,
12/14/2013,2014,0,,CHI,TOR,1502.7225,1475.9419,0.674763094,0.325236906,1476.4248,1502.2396,,,,,,,,,,,77,99,41,,
12/14/2013,2014,0,,MIA,CLE,1685.6135,1398.9952,0.902520899,0.097479101,1686.8662,1397.7426,,,,,,,,,,,114,107,59,,
12/14/2013,2014,0,,CHO,LAL,1379.969,1465.9939,0.520100946,0.479899054,1374.0879,1471.875,,,,,,,,,,,85,88,14,,
12/14/2013,2014,0,,NYK,ATL,1448.2111,1486.5833,0.587770936,0.412229064,1453.7405,1481.0538,,,,,,,,,,,111,106,31,,
12/14/2013,2014,0,,DAL,MIL,1526.8386,1347.0493,0.833494211,0.166505789,1530.1727,1343.7152,,,,,,,,,,,106,93,18,,
12/15/2013,2014,0,,DET,POR,1443.8976,1597.952,0.422831099,0.577168901,1439.9808,1601.8688,,,,,,,,,,,109,111,54,,
12/15/2013,2014,0,,DEN,NOP,1592.0481,1473.2866,0.778904278,0.221095722,1595.7112,1469.6235,,,,,,,,,,,102,93,60,,
12/15/2013,2014,0,,SAC,HOU,1389.0394,1601.4982,0.343583599,0.656416401,1408.4622,1582.0754,,,,,,,,,,,106,91,41,,
12/15/2013,2014,0,,OKC,ORL,1700.8893,1349.8846,0.930616084,0.069383916,1701.4594,1349.3146,,,,,,,,,,,101,98,48,,
12/15/2013,2014,0,,PHO,GSW,1479.2927,1572.8446,0.509278497,0.490721503,1485.4679,1566.6694,,,,,,,,,,,106,102,57,,
12/15/2013,2014,0,,MEM,MIN,1502.499,1531.025,0.601432494,0.398567506,1490.9155,1542.6085,,,,,,,,,,,93,101,54,,
12/16/2013,2014,0,,IND,DET,1675.0332,1439.9808,0.873107305,0.126892695,1658.2443,1456.7698,,,,,,,,,,,96,101,68,,
12/16/2013,2014,0,,MIA,UTA,1686.8662,1438.1501,0.88156884,0.11843116,1690.2124,1434.804,,,,,,,,,,,117,94,70,,
